,Jan,Feb,Mar,April,May,June,July,Aug,Sep,Oct,Nov,Dec
1761,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392,-22.67215963605392
1762,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783,-22.53845441020783
1763,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305,1.120420158349305
1764,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483,-19.019810496974483
1765,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326,4.031828311772326
1766,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374,-17.464785573267374
1767,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158,-16.405008958220158
1768,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736,8.760872946896736
1769,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105,-0.49253240709218105
1770,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333,-19.537322463364333
1771,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182,17.2135776005182
1772,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715,-14.37530310260715
1773,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606,-15.999344326271606
1774,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041,-44.50004849076041
1775,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647,-29.25471198660647
1776,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798,20.003655032128798
1777,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431,14.96849925345431
1778,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714,2.9742649397871714
1779,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855,38.433685502491855
1780,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418,22.529967548541418
1781,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982,2.751056144601982
1782,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276,10.022850155806276
1783,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748,5.300781394663748
1784,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826,-19.204255823111826
1785,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299,1.278011280636299
1786,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886,25.88877841020886
1787,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993,-4.437484192648993
1788,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666,14.299523299634666
1789,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314,-11.267906149238314
1790,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966,-3.1570875698117966
1791,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807,-7.994073017018807
1792,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313,-20.645886155871313
1793,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052,5.223144107495052
1794,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718,9.340254917197718
1795,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882,12.923325080415882
1796,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415,25.07169628285415
1797,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466,19.683980514411466
1798,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738,11.878144763173738
1799,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145,-9.038706441423145
1800,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118,-3.489144914863118
1801,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025,-14.688985776552025
1802,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258,11.774785080058258
1803,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637,3.6840830895798637
1804,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495,-8.853264316747495
1805,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817,4.49447533070817
1806,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022,-3.631514238362022
1807,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387,-8.153534445294387
1808,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297,-8.169394369616297
1809,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706,-11.153748651700706
1810,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012,-0.3652527230881012
1811,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495,-7.5796616135863495
1812,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053,-11.661258772195053
1813,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755,-8.624629080036755
1814,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253,7.893065185912253
1815,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742,2.1447895766966742
1816,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295,-1.1184616719215295
1817,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045,6.3360427716542045
1818,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176,-1.9841528924114176
1819,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183,-11.402829161008183
1820,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197,7.246633475841197
1821,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589,-22.56168869229589
1822,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254,-8.957731700682254
1823,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509,0.878560022407509
1824,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993,14.862768985135993
1825,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794,0.7717926944123794
1826,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881,-12.222925588375881
1827,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908,4.939620485987908
1828,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345,4.7889902841864345
1829,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857,-2.8559541164272857
1830,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707,5.630660745119707
1831,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643,0.5394435041238643
1832,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728,4.432255871723728
1833,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525,13.816343997945525
1834,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061,5.401609229191061
1835,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958,3.650457406227958
1836,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857,0.1628089481763857
1837,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356,-8.992839036699356
1838,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904,-16.422199719274904
1839,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295,-13.504111651799295
1840,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378,14.478630917254378
1841,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745,0.49777978934402745
1842,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645,6.0990768682272645
1843,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778,3.940211721888778
1844,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346,-1.7979832422083346
1845,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103,-14.870919726915103
1846,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689,1.816968651378689
1847,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061,5.355727925561061
1848,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755,-7.53160311138755
1849,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644,2.9292651083745644
1850,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443,-14.233167886879443
1851,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181,-1.649103428746181
1852,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594,17.375487898898594
1853,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129,-10.891023065523129
1854,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287,-0.07343987071588287
1855,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644,34.69442155207644
1856,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149,0.10171043801371149
1857,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161,-3.816872021582161
1858,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431,-0.11364546984407431
1859,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666,-11.861538727003666
1860,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945,1.7465878674114945
1861,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558,0.35843848283558
1862,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082,6.11501555930082
1863,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094,10.42836888900094
1864,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094,-3.6316411051265094
1865,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171,-3.547712917821171
1866,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335,-10.555764040493335
1867,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075,-21.41015634716075
1868,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592,-15.9996118446592
1869,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318,-8.19352874440318
1870,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806,-1.6805273108659806
1871,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488,-19.23029141037488
1872,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102,0.6399074942778102
1873,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596,-6.748206488725596
1874,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333,-24.136301780710333
1875,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527,14.170825420957527
1876,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468,13.648910361389468
1877,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719,-5.552618447466719
1878,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403,24.77627389556403
